disciplina,serie,segmento,trimestre,semana_letiva,capitulo_esperado,conteudo_esperado,progressao_key
Língua Portuguesa,3ª Série,Médio,3,37,11,Capítulo 11,Língua Portuguesa|3ª Série|37
Língua Portuguesa,3ª Série,Médio,3,38,12,Capítulo 12,Língua Portuguesa|3ª Série|38
Língua Portuguesa,3ª Série,Médio,3,39,12,Capítulo 12,Língua Portuguesa|3ª Série|39
Língua Portuguesa,3ª Série,Médio,3,40,12,Capítulo 12,Língua Portuguesa|3ª Série|40
Língua Portuguesa,3ª Série,Médio,3,41,12,Capítulo 12,Língua Portuguesa|3ª Série|41
Língua Portuguesa,3ª Série,Médio,3,42,12,Capítulo 12,Língua Portuguesa|3ª Série|42
História,1ª Série,Médio,1,1,1,Capítulo 1,História|1ª Série|1
História,1ª Série,Médio,1,2,1,Capítulo 1,História|1ª Série|2
História,1ª Série,Médio,1,3,1,Capítulo 1,História|1ª Série|3
História,1ª Série,Médio,1,4,2,Capítulo 2,História|1ª Série|4
História,1ª Série,Médio,1,5,2,Capítulo 2,História|1ª Série|5
História,1ª Série,Médio,1,6,2,Capítulo 2,História|1ª Série|6
História,1ª Série,Médio,1,7,3,Capítulo 3,História|1ª Série|7
História,1ª Série,Médio,1,8,3,Capítulo 3,História|1ª Série|8
História,1ª Série,Médio,1,9,3,Capítulo 3,História|1ª Série|9
História,1ª Série,Médio,1,10,4,Capítulo 4,História|1ª Série|10
História,1ª Série,Médio,1,11,4,Capítulo 4,História|1ª Série|11
História,1ª Série,Médio,1,12,4,Capítulo 4,História|1ª Série|12
História,1ª Série,Médio,1,13,4,Capítulo 4,História|1ª Série|13
História,1ª Série,Médio,1,14,4,Capítulo 4,História|1ª Série|14
História,1ª Série,Médio,2,15,5,Capítulo 5,História|1ª Série|15
História,1ª Série,Médio,2,16,5,Capítulo 5,História|1ª Série|16
História,1ª Série,Médio,2,17,5,Capítulo 5,História|1ª Série|17
História,1ª Série,Médio,2,18,6,Capítulo 6,História|1ª Série|18
História,1ª Série,Médio,2,19,6,Capítulo 6,História|1ª Série|19
História,1ª Série,Médio,2,20,6,Capítulo 6,História|1ª Série|20
História,1ª Série,Médio,2,21,7,Capítulo 7,História|1ª Série|21
História,1ª Série,Médio,2,22,7,Capítulo 7,História|1ª Série|22
História,1ª Série,Médio,2,23,7,Capítulo 7,História|1ª Série|23
História,1ª Série,Médio,2,24,8,Capítulo 8,História|1ª Série|24
História,1ª Série,Médio,2,25,8,Capítulo 8,História|1ª Série|25
História,1ª Série,Médio,2,26,8,Capítulo 8,História|1ª Série|26
História,1ª Série,Médio,2,27,8,Capítulo 8,História|1ª Série|27
História,1ª Série,Médio,2,28,8,Capítulo 8,História|1ª Série|28
História,1ª Série,Médio,3,29,9,Capítulo 9,História|1ª Série|29
História,1ª Série,Médio,3,30,9,Capítulo 9,História|1ª Série|30
História,1ª Série,Médio,3,31,9,Capítulo 9,História|1ª Série|31
História,1ª Série,Médio,3,32,10,Capítulo 10,História|1ª Série|32
História,1ª Série,Médio,3,33,10,Capítulo 10,História|1ª Série|33
História,1ª Série,Médio,3,34,10,Capítulo 10,História|1ª Série|34
História,1ª Série,Médio,3,35,11,Capítulo 11,História|1ª Série|35
História,1ª Série,Médio,3,36,11,Capítulo 11,História|1ª Série|36
História,1ª Série,Médio,3,37,11,Capítulo 11,História|1ª Série|37
História,1ª Série,Médio,3,38,12,Capítulo 12,História|1ª Série|38
História,1ª Série,Médio,3,39,12,Capítulo 12,História|1ª Série|39
História,1ª Série,Médio,3,40,12,Capítulo 12,História|1ª Série|40
História,1ª Série,Médio,3,41,12,Capítulo 12,História|1ª Série|41
História,1ª Série,Médio,3,42,12,Capítulo 12,História|1ª Série|42
História,2ª Série,Médio,1,1,1,Capítulo 1,História|2ª Série|1
História,2ª Série,Médio,1,2,1,Capítulo 1,História|2ª Série|2
História,2ª Série,Médio,1,3,1,Capítulo 1,História|2ª Série|3
História,2ª Série,Médio,1,4,2,Capítulo 2,História|2ª Série|4
História,2ª Série,Médio,1,5,2,Capítulo 2,História|2ª Série|5
História,2ª Série,Médio,1,6,2,Capítulo 2,História|2ª Série|6
História,2ª Série,Médio,1,7,3,Capítulo 3,História|2ª Série|7
História,2ª Série,Médio,1,8,3,Capítulo 3,História|2ª Série|8
História,2ª Série,Médio,1,9,3,Capítulo 3,História|2ª Série|9
História,2ª Série,Médio,1,10,4,Capítulo 4,História|2ª Série|10
História,2ª Série,Médio,1,11,4,Capítulo 4,História|2ª Série|11
História,2ª Série,Médio,1,12,4,Capítulo 4,História|2ª Série|12
História,2ª Série,Médio,1,13,4,Capítulo 4,História|2ª Série|13
História,2ª Série,Médio,1,14,4,Capítulo 4,História|2ª Série|14
História,2ª Série,Médio,2,15,5,Capítulo 5,História|2ª Série|15
História,2ª Série,Médio,2,16,5,Capítulo 5,História|2ª Série|16
História,2ª Série,Médio,2,17,5,Capítulo 5,História|2ª Série|17
História,2ª Série,Médio,2,18,6,Capítulo 6,História|2ª Série|18
História,2ª Série,Médio,2,19,6,Capítulo 6,História|2ª Série|19
História,2ª Série,Médio,2,20,6,Capítulo 6,História|2ª Série|20
História,2ª Série,Médio,2,21,7,Capítulo 7,História|2ª Série|21
História,2ª Série,Médio,2,22,7,Capítulo 7,História|2ª Série|22
História,2ª Série,Médio,2,23,7,Capítulo 7,História|2ª Série|23
História,2ª Série,Médio,2,24,8,Capítulo 8,História|2ª Série|24
História,2ª Série,Médio,2,25,8,Capítulo 8,História|2ª Série|25
História,2ª Série,Médio,2,26,8,Capítulo 8,História|2ª Série|26
História,2ª Série,Médio,2,27,8,Capítulo 8,História|2ª Série|27
História,2ª Série,Médio,2,28,8,Capítulo 8,História|2ª Série|28
História,2ª Série,Médio,3,29,9,Capítulo 9,História|2ª Série|29
História,2ª Série,Médio,3,30,9,Capítulo 9,História|2ª Série|30
História,2ª Série,Médio,3,31,9,Capítulo 9,História|2ª Série|31
História,2ª Série,Médio,3,32,10,Capítulo 10,História|2ª Série|32
História,2ª Série,Médio,3,33,10,Capítulo 10,História|2ª Série|33
História,2ª Série,Médio,3,34,10,Capítulo 10,História|2ª Série|34
História,2ª Série,Médio,3,35,11,Capítulo 11,História|2ª Série|35
História,2ª Série,Médio,3,36,11,Capítulo 11,História|2ª Série|36
História,2ª Série,Médio,3,37,11,Capítulo 11,História|2ª Série|37
História,2ª Série,Médio,3,38,12,Capítulo 12,História|2ª Série|38
História,2ª Série,Médio,3,39,12,Capítulo 12,História|2ª Série|39
História,2ª Série,Médio,3,40,12,Capítulo 12,História|2ª Série|40
História,2ª Série,Médio,3,41,12,Capítulo 12,História|2ª Série|41
História,2ª Série,Médio,3,42,12,Capítulo 12,História|2ª Série|42
História,3ª Série,Médio,1,1,1,Capítulo 1,História|3ª Série|1
História,3ª Série,Médio,1,2,1,Capítulo 1,História|3ª Série|2
História,3ª Série,Médio,1,3,1,Capítulo 1,História|3ª Série|3
História,3ª Série,Médio,1,4,2,Capítulo 2,História|3ª Série|4
História,3ª Série,Médio,1,5,2,Capítulo 2,História|3ª Série|5
História,3ª Série,Médio,1,6,2,Capítulo 2,História|3ª Série|6
História,3ª Série,Médio,1,7,3,Capítulo 3,História|3ª Série|7
História,3ª Série,Médio,1,8,3,Capítulo 3,História|3ª Série|8
História,3ª Série,Médio,1,9,3,Capítulo 3,História|3ª Série|9
História,3ª Série,Médio,1,10,4,Capítulo 4,História|3ª Série|10
História,3ª Série,Médio,1,11,4,Capítulo 4,História|3ª Série|11
História,3ª Série,Médio,1,12,4,Capítulo 4,História|3ª Série|12
História,3ª Série,Médio,1,13,4,Capítulo 4,História|3ª Série|13
História,3ª Série,Médio,1,14,4,Capítulo 4,História|3ª Série|14
História,3ª Série,Médio,2,15,5,Capítulo 5,História|3ª Série|15
História,3ª Série,Médio,2,16,5,Capítulo 5,História|3ª Série|16
História,3ª Série,Médio,2,17,5,Capítulo 5,História|3ª Série|17
História,3ª Série,Médio,2,18,6,Capítulo 6,História|3ª Série|18
História,3ª Série,Médio,2,19,6,Capítulo 6,História|3ª Série|19
História,3ª Série,Médio,2,20,6,Capítulo 6,História|3ª Série|20
História,3ª Série,Médio,2,21,7,Capítulo 7,História|3ª Série|21
História,3ª Série,Médio,2,22,7,Capítulo 7,História|3ª Série|22
História,3ª Série,Médio,2,23,7,Capítulo 7,História|3ª Série|23
História,3ª Série,Médio,2,24,8,Capítulo 8,História|3ª Série|24
História,3ª Série,Médio,2,25,8,Capítulo 8,História|3ª Série|25
História,3ª Série,Médio,2,26,8,Capítulo 8,História|3ª Série|26
História,3ª Série,Médio,2,27,8,Capítulo 8,História|3ª Série|27
História,3ª Série,Médio,2,28,8,Capítulo 8,História|3ª Série|28
História,3ª Série,Médio,3,29,9,Capítulo 9,História|3ª Série|29
História,3ª Série,Médio,3,30,9,Capítulo 9,História|3ª Série|30
História,3ª Série,Médio,3,31,9,Capítulo 9,História|3ª Série|31
História,3ª Série,Médio,3,32,10,Capítulo 10,História|3ª Série|32
História,3ª Série,Médio,3,33,10,Capítulo 10,História|3ª Série|33
História,3ª Série,Médio,3,34,10,Capítulo 10,História|3ª Série|34
História,3ª Série,Médio,3,35,11,Capítulo 11,História|3ª Série|35
História,3ª Série,Médio,3,36,11,Capítulo 11,História|3ª Série|36
História,3ª Série,Médio,3,37,11,Capítulo 11,História|3ª Série|37
História,3ª Série,Médio,3,38,12,Capítulo 12,História|3ª Série|38
História,3ª Série,Médio,3,39,12,Capítulo 12,História|3ª Série|39
História,3ª Série,Médio,3,40,12,Capítulo 12,História|3ª Série|40
História,3ª Série,Médio,3,41,12,Capítulo 12,História|3ª Série|41
História,3ª Série,Médio,3,42,12,Capítulo 12,História|3ª Série|42
Geografia,1ª Série,Médio,1,1,1,Capítulo 1,Geografia|1ª Série|1
Geografia,1ª Série,Médio,1,2,1,Capítulo 1,Geografia|1ª Série|2
Geografia,1ª Série,Médio,1,3,1,Capítulo 1,Geografia|1ª Série|3
Geografia,1ª Série,Médio,1,4,2,Capítulo 2,Geografia|1ª Série|4
Geografia,1ª Série,Médio,1,5,2,Capítulo 2,Geografia|1ª Série|5
Geografia,1ª Série,Médio,1,6,2,Capítulo 2,Geografia|1ª Série|6
Geografia,1ª Série,Médio,1,7,3,Capítulo 3,Geografia|1ª Série|7
Geografia,1ª Série,Médio,1,8,3,Capítulo 3,Geografia|1ª Série|8
Geografia,1ª Série,Médio,1,9,3,Capítulo 3,Geografia|1ª Série|9
Geografia,1ª Série,Médio,1,10,4,Capítulo 4,Geografia|1ª Série|10
Geografia,1ª Série,Médio,1,11,4,Capítulo 4,Geografia|1ª Série|11
Geografia,1ª Série,Médio,1,12,4,Capítulo 4,Geografia|1ª Série|12
Geografia,1ª Série,Médio,1,13,4,Capítulo 4,Geografia|1ª Série|13
Geografia,1ª Série,Médio,1,14,4,Capítulo 4,Geografia|1ª Série|14
Geografia,1ª Série,Médio,2,15,5,Capítulo 5,Geografia|1ª Série|15
Geografia,1ª Série,Médio,2,16,5,Capítulo 5,Geografia|1ª Série|16
Geografia,1ª Série,Médio,2,17,5,Capítulo 5,Geografia|1ª Série|17
Geografia,1ª Série,Médio,2,18,6,Capítulo 6,Geografia|1ª Série|18
Geografia,1ª Série,Médio,2,19,6,Capítulo 6,Geografia|1ª Série|19
Geografia,1ª Série,Médio,2,20,6,Capítulo 6,Geografia|1ª Série|20
Geografia,1ª Série,Médio,2,21,7,Capítulo 7,Geografia|1ª Série|21
Geografia,1ª Série,Médio,2,22,7,Capítulo 7,Geografia|1ª Série|22
Geografia,1ª Série,Médio,2,23,7,Capítulo 7,Geografia|1ª Série|23
Geografia,1ª Série,Médio,2,24,8,Capítulo 8,Geografia|1ª Série|24
Geografia,1ª Série,Médio,2,25,8,Capítulo 8,Geografia|1ª Série|25
Geografia,1ª Série,Médio,2,26,8,Capítulo 8,Geografia|1ª Série|26
Geografia,1ª Série,Médio,2,27,8,Capítulo 8,Geografia|1ª Série|27
Geografia,1ª Série,Médio,2,28,8,Capítulo 8,Geografia|1ª Série|28
Geografia,1ª Série,Médio,3,29,9,Capítulo 9,Geografia|1ª Série|29
Geografia,1ª Série,Médio,3,30,9,Capítulo 9,Geografia|1ª Série|30
Geografia,1ª Série,Médio,3,31,9,Capítulo 9,Geografia|1ª Série|31
Geografia,1ª Série,Médio,3,32,10,Capítulo 10,Geografia|1ª Série|32
Geografia,1ª Série,Médio,3,33,10,Capítulo 10,Geografia|1ª Série|33
Geografia,1ª Série,Médio,3,34,10,Capítulo 10,Geografia|1ª Série|34
Geografia,1ª Série,Médio,3,35,11,Capítulo 11,Geografia|1ª Série|35
Geografia,1ª Série,Médio,3,36,11,Capítulo 11,Geografia|1ª Série|36
Geografia,1ª Série,Médio,3,37,11,Capítulo 11,Geografia|1ª Série|37
Geografia,1ª Série,Médio,3,38,12,Capítulo 12,Geografia|1ª Série|38
Geografia,1ª Série,Médio,3,39,12,Capítulo 12,Geografia|1ª Série|39
Geografia,1ª Série,Médio,3,40,12,Capítulo 12,Geografia|1ª Série|40
Geografia,1ª Série,Médio,3,41,12,Capítulo 12,Geografia|1ª Série|41
Geografia,1ª Série,Médio,3,42,12,Capítulo 12,Geografia|1ª Série|42
Geografia,2ª Série,Médio,1,1,1,Capítulo 1,Geografia|2ª Série|1
Geografia,2ª Série,Médio,1,2,1,Capítulo 1,Geografia|2ª Série|2
Geografia,2ª Série,Médio,1,3,1,Capítulo 1,Geografia|2ª Série|3
Geografia,2ª Série,Médio,1,4,2,Capítulo 2,Geografia|2ª Série|4
Geografia,2ª Série,Médio,1,5,2,Capítulo 2,Geografia|2ª Série|5
Geografia,2ª Série,Médio,1,6,2,Capítulo 2,Geografia|2ª Série|6
Geografia,2ª Série,Médio,1,7,3,Capítulo 3,Geografia|2ª Série|7
Geografia,2ª Série,Médio,1,8,3,Capítulo 3,Geografia|2ª Série|8
Geografia,2ª Série,Médio,1,9,3,Capítulo 3,Geografia|2ª Série|9
Geografia,2ª Série,Médio,1,10,4,Capítulo 4,Geografia|2ª Série|10
Geografia,2ª Série,Médio,1,11,4,Capítulo 4,Geografia|2ª Série|11
Geografia,2ª Série,Médio,1,12,4,Capítulo 4,Geografia|2ª Série|12
Geografia,2ª Série,Médio,1,13,4,Capítulo 4,Geografia|2ª Série|13
Geografia,2ª Série,Médio,1,14,4,Capítulo 4,Geografia|2ª Série|14
Geografia,2ª Série,Médio,2,15,5,Capítulo 5,Geografia|2ª Série|15
Geografia,2ª Série,Médio,2,16,5,Capítulo 5,Geografia|2ª Série|16
Geografia,2ª Série,Médio,2,17,5,Capítulo 5,Geografia|2ª Série|17
Geografia,2ª Série,Médio,2,18,6,Capítulo 6,Geografia|2ª Série|18
Geografia,2ª Série,Médio,2,19,6,Capítulo 6,Geografia|2ª Série|19
Geografia,2ª Série,Médio,2,20,6,Capítulo 6,Geografia|2ª Série|20
Geografia,2ª Série,Médio,2,21,7,Capítulo 7,Geografia|2ª Série|21
Geografia,2ª Série,Médio,2,22,7,Capítulo 7,Geografia|2ª Série|22
Geografia,2ª Série,Médio,2,23,7,Capítulo 7,Geografia|2ª Série|23
Geografia,2ª Série,Médio,2,24,8,Capítulo 8,Geografia|2ª Série|24
Geografia,2ª Série,Médio,2,25,8,Capítulo 8,Geografia|2ª Série|25
Geografia,2ª Série,Médio,2,26,8,Capítulo 8,Geografia|2ª Série|26
Geografia,2ª Série,Médio,2,27,8,Capítulo 8,Geografia|2ª Série|27
Geografia,2ª Série,Médio,2,28,8,Capítulo 8,Geografia|2ª Série|28
Geografia,2ª Série,Médio,3,29,9,Capítulo 9,Geografia|2ª Série|29
Geografia,2ª Série,Médio,3,30,9,Capítulo 9,Geografia|2ª Série|30
Geografia,2ª Série,Médio,3,31,9,Capítulo 9,Geografia|2ª Série|31
Geografia,2ª Série,Médio,3,32,10,Capítulo 10,Geografia|2ª Série|32
Geografia,2ª Série,Médio,3,33,10,Capítulo 10,Geografia|2ª Série|33
Geografia,2ª Série,Médio,3,34,10,Capítulo 10,Geografia|2ª Série|34
Geografia,2ª Série,Médio,3,35,11,Capítulo 11,Geografia|2ª Série|35
Geografia,2ª Série,Médio,3,36,11,Capítulo 11,Geografia|2ª Série|36
Geografia,2ª Série,Médio,3,37,11,Capítulo 11,Geografia|2ª Série|37
Geografia,2ª Série,Médio,3,38,12,Capítulo 12,Geografia|2ª Série|38
Geografia,2ª Série,Médio,3,39,12,Capítulo 12,Geografia|2ª Série|39
Geografia,2ª Série,Médio,3,40,12,Capítulo 12,Geografia|2ª Série|40
Geografia,2ª Série,Médio,3,41,12,Capítulo 12,Geografia|2ª Série|41
Geografia,2ª Série,Médio,3,42,12,Capítulo 12,Geografia|2ª Série|42
Geografia,3ª Série,Médio,1,1,1,Capítulo 1,Geografia|3ª Série|1
Geografia,3ª Série,Médio,1,2,1,Capítulo 1,Geografia|3ª Série|2
Geografia,3ª Série,Médio,1,3,1,Capítulo 1,Geografia|3ª Série|3
Geografia,3ª Série,Médio,1,4,2,Capítulo 2,Geografia|3ª Série|4
Geografia,3ª Série,Médio,1,5,2,Capítulo 2,Geografia|3ª Série|5
Geografia,3ª Série,Médio,1,6,2,Capítulo 2,Geografia|3ª Série|6
Geografia,3ª Série,Médio,1,7,3,Capítulo 3,Geografia|3ª Série|7
Geografia,3ª Série,Médio,1,8,3,Capítulo 3,Geografia|3ª Série|8
Geografia,3ª Série,Médio,1,9,3,Capítulo 3,Geografia|3ª Série|9
Geografia,3ª Série,Médio,1,10,4,Capítulo 4,Geografia|3ª Série|10
Geografia,3ª Série,Médio,1,11,4,Capítulo 4,Geografia|3ª Série|11
Geografia,3ª Série,Médio,1,12,4,Capítulo 4,Geografia|3ª Série|12
Geografia,3ª Série,Médio,1,13,4,Capítulo 4,Geografia|3ª Série|13
Geografia,3ª Série,Médio,1,14,4,Capítulo 4,Geografia|3ª Série|14
Geografia,3ª Série,Médio,2,15,5,Capítulo 5,Geografia|3ª Série|15
Geografia,3ª Série,Médio,2,16,5,Capítulo 5,Geografia|3ª Série|16
Geografia,3ª Série,Médio,2,17,5,Capítulo 5,Geografia|3ª Série|17
Geografia,3ª Série,Médio,2,18,6,Capítulo 6,Geografia|3ª Série|18
Geografia,3ª Série,Médio,2,19,6,Capítulo 6,Geografia|3ª Série|19
Geografia,3ª Série,Médio,2,20,6,Capítulo 6,Geografia|3ª Série|20
Geografia,3ª Série,Médio,2,21,7,Capítulo 7,Geografia|3ª Série|21
Geografia,3ª Série,Médio,2,22,7,Capítulo 7,Geografia|3ª Série|22
Geografia,3ª Série,Médio,2,23,7,Capítulo 7,Geografia|3ª Série|23
Geografia,3ª Série,Médio,2,24,8,Capítulo 8,Geografia|3ª Série|24
Geografia,3ª Série,Médio,2,25,8,Capítulo 8,Geografia|3ª Série|25
Geografia,3ª Série,Médio,2,26,8,Capítulo 8,Geografia|3ª Série|26
Geografia,3ª Série,Médio,2,27,8,Capítulo 8,Geografia|3ª Série|27
Geografia,3ª Série,Médio,2,28,8,Capítulo 8,Geografia|3ª Série|28
Geografia,3ª Série,Médio,3,29,9,Capítulo 9,Geografia|3ª Série|29
Geografia,3ª Série,Médio,3,30,9,Capítulo 9,Geografia|3ª Série|30
Geografia,3ª Série,Médio,3,31,9,Capítulo 9,Geografia|3ª Série|31
Geografia,3ª Série,Médio,3,32,10,Capítulo 10,Geografia|3ª Série|32
Geografia,3ª Série,Médio,3,33,10,Capítulo 10,Geografia|3ª Série|33
Geografia,3ª Série,Médio,3,34,10,Capítulo 10,Geografia|3ª Série|34
Geografia,3ª Série,Médio,3,35,11,Capítulo 11,Geografia|3ª Série|35
Geografia,3ª Série,Médio,3,36,11,Capítulo 11,Geografia|3ª Série|36
Geografia,3ª Série,Médio,3,37,11,Capítulo 11,Geografia|3ª Série|37
Geografia,3ª Série,Médio,3,38,12,Capítulo 12,Geografia|3ª Série|38
Geografia,3ª Série,Médio,3,39,12,Capítulo 12,Geografia|3ª Série|39
Geografia,3ª Série,Médio,3,40,12,Capítulo 12,Geografia|3ª Série|40
Geografia,3ª Série,Médio,3,41,12,Capítulo 12,Geografia|3ª Série|41
Geografia,3ª Série,Médio,3,42,12,Capítulo 12,Geografia|3ª Série|42
Biologia,1ª Série,Médio,1,1,1,Capítulo 1,Biologia|1ª Série|1
Biologia,1ª Série,Médio,1,2,1,Capítulo 1,Biologia|1ª Série|2
Biologia,1ª Série,Médio,1,3,1,Capítulo 1,Biologia|1ª Série|3
Biologia,1ª Série,Médio,1,4,2,Capítulo 2,Biologia|1ª Série|4
Biologia,1ª Série,Médio,1,5,2,Capítulo 2,Biologia|1ª Série|5
Biologia,1ª Série,Médio,1,6,2,Capítulo 2,Biologia|1ª Série|6
Biologia,1ª Série,Médio,1,7,3,Capítulo 3,Biologia|1ª Série|7
Biologia,1ª Série,Médio,1,8,3,Capítulo 3,Biologia|1ª Série|8
Biologia,1ª Série,Médio,1,9,3,Capítulo 3,Biologia|1ª Série|9
Biologia,1ª Série,Médio,1,10,4,Capítulo 4,Biologia|1ª Série|10
Biologia,1ª Série,Médio,1,11,4,Capítulo 4,Biologia|1ª Série|11
Biologia,1ª Série,Médio,1,12,4,Capítulo 4,Biologia|1ª Série|12
Biologia,1ª Série,Médio,1,13,4,Capítulo 4,Biologia|1ª Série|13
Biologia,1ª Série,Médio,1,14,4,Capítulo 4,Biologia|1ª Série|14
Biologia,1ª Série,Médio,2,15,5,Capítulo 5,Biologia|1ª Série|15
Biologia,1ª Série,Médio,2,16,5,Capítulo 5,Biologia|1ª Série|16
Biologia,1ª Série,Médio,2,17,5,Capítulo 5,Biologia|1ª Série|17
Biologia,1ª Série,Médio,2,18,6,Capítulo 6,Biologia|1ª Série|18
Biologia,1ª Série,Médio,2,19,6,Capítulo 6,Biologia|1ª Série|19
Biologia,1ª Série,Médio,2,20,6,Capítulo 6,Biologia|1ª Série|20
Biologia,1ª Série,Médio,2,21,7,Capítulo 7,Biologia|1ª Série|21
Biologia,1ª Série,Médio,2,22,7,Capítulo 7,Biologia|1ª Série|22
Biologia,1ª Série,Médio,2,23,7,Capítulo 7,Biologia|1ª Série|23
Biologia,1ª Série,Médio,2,24,8,Capítulo 8,Biologia|1ª Série|24
Biologia,1ª Série,Médio,2,25,8,Capítulo 8,Biologia|1ª Série|25
Biologia,1ª Série,Médio,2,26,8,Capítulo 8,Biologia|1ª Série|26
Biologia,1ª Série,Médio,2,27,8,Capítulo 8,Biologia|1ª Série|27
Biologia,1ª Série,Médio,2,28,8,Capítulo 8,Biologia|1ª Série|28
Biologia,1ª Série,Médio,3,29,9,Capítulo 9,Biologia|1ª Série|29
